timestamp,response,pods,watt,request_count,error,model
1749693261.921588,0.010639190673828125,1,29.0,339,0,
1749693263.2437897,0.013283491134643555,1,29.0,339,0,
1749693264.6263447,0.012009143829345703,1,29.0,339,0,
1749693265.9989307,0.013829469680786133,1,29.0,339,0,
1749693267.3851802,0.011425256729125977,1,29.0,339,0,
1749693268.7629137,0.013762474060058594,1,29.0,339,0,
1749693270.140266,0.016558408737182617,1,29.0,339,0,
1749693271.5215871,0.01520228385925293,1,29.0,339,0,
1749693272.8761182,0.01743316650390625,1,29.0,339,0,
1749693274.2358215,0.012389421463012695,1,29.0,339,0,
1749693275.6008494,0.010682344436645508,1,29.0,339,0,
1749693276.9567375,0.01226043701171875,1,29.0,339,0,
1749693278.3195891,0.011732816696166992,1,29.0,339,0,
1749693279.6934702,0.011453866958618164,1,29.0,339,0,
1749693281.079386,0.011669158935546875,1,29.0,339,0,
1749693282.4481163,0.012167692184448242,1,29.0,339,0,
1749693283.8221793,0.011217594146728516,1,29.0,339,0,
1749693285.185574,0.011760950088500977,1,29.0,339,0,
1749693286.6328087,0.011472463607788086,1,29.0,339,0,
1749693287.9881787,0.012017965316772461,1,29.0,339,0,
1749693289.371263,0.011399984359741211,1,29.0,339,0,
1749693290.7237961,0.012214183807373047,1,29.0,339,0,
1749693292.108935,0.011179924011230469,1,29.0,339,0,
1749693293.480148,0.01414179801940918,1,29.0,339,0,
1749693294.8414528,0.02209615707397461,1,29.0,339,0,
1749693296.2204218,0.01045989990234375,1,29.0,339,0,
1749693297.5805,0.01190495491027832,1,29.0,339,0,
1749693298.959803,0.013471126556396484,1,29.0,339,0,
1749693300.3793137,0.01109933853149414,1,29.0,339,0,
1749693301.7084277,0.011905908584594727,1,29.0,339,0,
1749693303.0531304,0.011011838912963867,1,29.0,339,0,
1749693304.3935983,0.011143922805786133,1,29.0,339,0,
1749693305.746018,0.01063680648803711,1,29.0,339,0,
1749693307.0905137,0.014603376388549805,1,29.0,339,0,
1749693308.4553344,0.010885238647460938,1,29.0,338,0,
1749693309.8625329,0.01216745376586914,1,29.0,338,0,
1749693311.2603202,0.011687040328979492,1,29.0,338,0,
1749693312.600542,0.011177301406860352,1,29.0,338,0,
1749693313.93878,0.01169133186340332,1,29.0,338,0,
1749693315.2540817,0.013070821762084961,1,29.0,338,0,
1749693316.6207018,0.01246786117553711,1,29.0,338,0,
1749693317.96268,0.01107025146484375,1,29.0,338,0,
1749693319.2757177,0.011132001876831055,1,29.0,338,0,
1749693320.5922754,0.010536670684814453,1,29.0,338,0,
1749693321.8988552,0.011524677276611328,1,29.0,338,0,
1749693323.2287357,0.011507511138916016,1,29.0,338,0,
1749693324.5710711,0.024011850357055664,1,29.0,338,0,
1749693325.946924,0.012978315353393555,1,29.0,338,0,
1749693327.327674,0.01492929458618164,1,29.0,338,0,
1749693328.7239933,0.011898040771484375,1,29.0,338,0,
1749693330.0594673,0.012615680694580078,1,29.0,338,0,
1749693331.4599037,0.012430191040039062,1,29.0,338,0,
1749693332.8600137,0.013472318649291992,1,29.0,338,0,
1749693334.185304,0.019373416900634766,1,29.0,338,0,
1749693336.5452578,0.010731935501098633,1,29.0,338,0,
1749693337.8648565,0.011144876480102539,1,29.0,338,0,
1749693339.1714916,0.010940790176391602,1,29.0,338,0,
1749693340.5194542,0.012294530868530273,1,29.0,338,0,
1749693341.9223247,0.012017250061035156,1,29.0,338,0,
1749693343.3669024,0.014189004898071289,1,29.0,338,0,
1749693344.7078803,0.013116598129272461,1,29.0,338,0,
1749693346.0935893,0.01167154312133789,1,29.0,338,0,
1749693347.5071175,0.011150121688842773,1,29.0,338,0,
1749693348.8722074,0.011307477951049805,1,29.0,338,0,
1749693350.231961,0.018061399459838867,1,29.0,338,0,
1749693351.600088,0.015043258666992188,1,29.0,338,0,
1749693353.2243147,0.010690450668334961,1,29.0,338,0,
1749693354.5568883,0.01140284538269043,1,29.0,338,0,
1749693355.9495254,0.01917243003845215,1,29.0,338,0,
1749693357.3111095,0.01538705825805664,1,29.0,338,0,
1749693358.7942276,0.021049022674560547,1,30.0,338,0,
1749693360.2235057,0.013018608093261719,1,30.0,338,0,
1749693361.5715253,0.011838197708129883,1,30.0,338,0,
1749693363.0032175,0.01646566390991211,1,30.0,338,0,
1749693364.3564467,0.011339664459228516,1,30.0,338,0,
1749693365.728392,0.013098001480102539,1,30.0,338,0,
1749693367.1258092,0.01206827163696289,1,30.0,338,0,
1749693368.509805,0.012845754623413086,1,30.0,337,0,
1749693369.8698902,0.014923095703125,1,30.0,337,0,
1749693371.2030861,0.010982275009155273,1,30.0,337,0,
1749693372.7716537,0.011108875274658203,1,30.0,337,0,
1749693374.1042757,0.01413726806640625,1,31.0,337,0,
1749693375.4340792,0.019109249114990234,1,31.0,337,0,
1749693376.8203785,0.013087987899780273,1,31.0,337,0,
1749693378.1191647,0.01432657241821289,1,31.0,337,0,
1749693379.444631,0.01324152946472168,1,31.0,337,0,
1749693380.8138611,0.010911941528320312,1,31.0,337,0,
1749693382.1756873,0.014724969863891602,1,31.0,337,0,
1749693383.534138,0.011617660522460938,1,31.0,337,0,
1749693384.888773,0.011452674865722656,1,31.0,337,0,
1749693386.2551455,0.012064695358276367,1,31.0,337,0,
1749693387.5908973,0.010617733001708984,1,31.0,337,0,
1749693388.9864423,0.012510538101196289,1,29.0,337,0,
1749693390.3566372,0.011816024780273438,1,29.0,337,0,
1749693391.732772,0.012095212936401367,1,29.0,337,0,
1749693393.0866985,0.01071786880493164,1,29.0,337,0,
1749693394.4306686,0.013787031173706055,1,29.0,337,0,
1749693395.757421,0.01331186294555664,1,29.0,337,0,
1749693397.0786042,0.011286497116088867,1,29.0,337,0,
1749693398.3860629,0.014330387115478516,1,29.0,337,0,
1749693399.7472568,0.011185169219970703,1,29.0,337,0,
1749693401.068479,0.010541915893554688,1,29.0,337,0,
1749693402.423143,0.012042760848999023,1,29.0,337,0,
1749693403.8301287,0.01208043098449707,1,29.0,337,0,
1749693405.2093503,0.010567426681518555,1,29.0,337,0,
1749693406.5781739,0.018410205841064453,1,29.0,337,0,
1749693407.9525793,0.013762712478637695,1,29.0,337,0,
1749693409.3510907,0.012006998062133789,1,29.0,337,0,
1749693410.7612777,0.012865066528320312,1,29.0,337,0,
1749693412.1774762,0.013955354690551758,1,29.0,337,0,
1749693413.5672102,0.019696712493896484,1,29.0,337,0,
1749693414.994496,0.015098810195922852,1,29.0,337,0,
1749693416.4019117,0.011851072311401367,1,29.0,337,0,
1749693417.8217869,0.011989831924438477,1,29.0,337,0,
1749693419.1913228,0.014202117919921875,1,29.0,337,0,
1749693420.5910006,0.01285243034362793,1,29.0,337,0,
1749693422.0279245,0.010594844818115234,1,29.0,337,0,
1749693423.4420233,0.012636423110961914,1,29.0,337,0,
1749693424.8670237,0.01182413101196289,1,29.0,337,0,
1749693426.2800772,0.01080012321472168,1,29.0,337,0,
1749693427.6618295,0.011849641799926758,1,29.0,337,0,
1749693429.0655556,0.010736942291259766,1,29.0,336,0,
1749693430.4627202,0.014560699462890625,1,29.0,336,0,
1749693431.8925683,0.011809587478637695,1,29.0,336,0,
1749693433.3564253,0.012302875518798828,1,29.0,336,0,
1749693434.7752666,0.011133909225463867,1,29.0,336,0,
1749693436.1777558,0.012557029724121094,1,29.0,336,0,
1749693437.6080396,0.011785507202148438,1,29.0,336,0,
1749693439.0387113,0.011332035064697266,1,29.0,336,0.10789316892623901,TCN
1749693440.5109208,0.0120849609375,1,29.0,336,0.10789316892623901,TCN
1749693442.0065057,0.01821613311767578,3,29.0,336,0.10789316892623901,TCN
1749693443.4689703,0.012102365493774414,3,29.0,336,0.10789316892623901,TCN
1749693444.9458282,0.012579917907714844,3,29.0,336,0.10789316892623901,TCN
1749693446.3898067,0.010367393493652344,3,29.0,336,0.10789316892623901,TCN
1749693447.8781924,0.013433456420898438,3,29.0,336,0.10789316892623901,TCN
1749693449.3507156,0.012989521026611328,3,29.0,336,0.10789316892623901,TCN
1749693450.8016496,0.010862350463867188,3,29.0,336,0.10789316892623901,TCN
1749693452.2503166,0.012520790100097656,3,29.0,336,0.10789316892623901,TCN
1749693453.706332,0.009920358657836914,3,29.0,336,0.10789316892623901,TCN
1749693455.14991,0.011240482330322266,3,29.0,336,0.10789316892623901,TCN
1749693456.5843675,0.01078343391418457,3,29.0,336,0.10789316892623901,TCN
1749693458.0122366,0.009999752044677734,3,29.0,336,0.10789316892623901,TCN
1749693459.5165117,0.01228642463684082,3,29.0,336,0.10789316892623901,TCN
1749693461.0119045,0.010959863662719727,3,29.0,336,0.10789316892623901,TCN
1749693462.5912585,0.011048078536987305,3,29.0,336,0.10789316892623901,TCN
1749693464.044228,0.01213216781616211,3,30.0,336,0.10789316892623901,TCN
1749693465.5246706,0.012235879898071289,3,30.0,336,0.10789316892623901,TCN
1749693466.9837625,0.010436773300170898,3,30.0,336,0.10789316892623901,TCN
1749693468.4604194,0.010663986206054688,3,30.0,336,0.10789316892623901,TCN
1749693469.9884834,0.010196208953857422,3,30.0,336,0.10789316892623901,TCN
1749693471.3815746,0.010684490203857422,3,30.0,336,0.10789316892623901,TCN
1749693472.812715,0.011234760284423828,3,30.0,336,0.10789316892623901,TCN
1749693474.304386,0.010721206665039062,3,30.0,336,0.10789316892623901,TCN
1749693475.7646112,0.01019430160522461,3,30.0,336,0.10789316892623901,TCN
1749693477.219161,0.01019287109375,3,30.0,336,0.10789316892623901,TCN
1749693478.6337435,0.011514425277709961,3,28.0,336,0.10789316892623901,TCN
1749693480.0648875,0.011675119400024414,3,28.0,336,0.10789316892623901,TCN
1749693481.5083332,0.011737346649169922,3,28.0,336,0.10789316892623901,TCN
1749693482.9604747,0.012812137603759766,3,28.0,336,0.10789316892623901,TCN
1749693484.4657362,0.012131452560424805,3,28.0,336,0.10789316892623901,TCN
1749693485.9079535,0.011777400970458984,3,28.0,336,0.10789316892623901,TCN
1749693487.4080563,0.010594844818115234,3,28.0,336,0.10789316892623901,TCN
1749693488.8647501,0.011162519454956055,3,28.0,334,0.10789316892623901,TCN
1749693490.3266575,0.010605573654174805,3,28.0,334,0.10789316892623901,TCN
1749693491.8051507,0.012475728988647461,3,28.0,334,0.10789316892623901,TCN
1749693493.2966,0.010070323944091797,3,28.0,334,0.10789316892623901,TCN
1749693494.751872,0.011751651763916016,3,28.0,334,0.10789316892623901,TCN
1749693496.2049856,0.013567924499511719,3,28.0,334,0.10789316892623901,TCN
1749693497.6944516,0.012053728103637695,3,28.0,334,0.10789316892623901,TCN
1749693499.1461573,0.010237932205200195,3,28.0,334,0.10789316892623901,TCN
1749693500.558167,0.013787269592285156,3,28.0,334,0.10789316892623901,TCN
1749693501.9880188,0.014688968658447266,2,28.0,334,0.10789316892623901,TCN
1749693503.4213417,0.010307788848876953,2,28.0,334,0.10789316892623901,TCN
1749693504.8328922,0.013039112091064453,2,28.0,334,0.10789316892623901,TCN
1749693506.2792141,0.010349035263061523,2,28.0,334,0.10789316892623901,TCN
1749693507.6308398,0.010603666305541992,2,28.0,334,0.10789316892623901,TCN
1749693509.0190878,0.010129928588867188,2,27.0,334,0.10789316892623901,TCN
1749693510.385244,0.011255741119384766,2,27.0,334,0.10789316892623901,TCN
1749693511.7558851,0.010006427764892578,2,27.0,334,0.10789316892623901,TCN
1749693513.1349986,0.010711431503295898,2,27.0,334,0.10789316892623901,TCN
1749693514.534538,0.011828184127807617,2,27.0,334,0.10789316892623901,TCN
1749693515.9290693,0.01275777816772461,2,27.0,334,0.10789316892623901,TCN
1749693517.372532,0.009876489639282227,2,27.0,334,0.10789316892623901,TCN
1749693518.797046,0.014714956283569336,2,27.0,334,0.10789316892623901,TCN
1749693520.2001758,0.010255098342895508,2,27.0,334,0.10789316892623901,TCN
1749693521.6630275,0.011443614959716797,2,27.0,334,0.10789316892623901,TCN
1749693523.0655048,0.010829448699951172,2,27.0,334,0.10789316892623901,TCN
1749693524.4883418,0.011249542236328125,2,28.0,334,0.10789316892623901,TCN
1749693525.8705378,0.010452985763549805,2,28.0,334,0.10789316892623901,TCN
1749693527.2493877,0.011486530303955078,2,28.0,334,0.10789316892623901,TCN
1749693528.6316013,0.011137008666992188,2,28.0,334,0.10789316892623901,TCN
1749693530.0093882,0.010648727416992188,2,28.0,334,0.10789316892623901,TCN
1749693531.4224782,0.011928319931030273,2,28.0,334,0.10789316892623901,TCN
1749693532.8552673,0.012274026870727539,2,28.0,334,0.10789316892623901,TCN
1749693534.2515843,0.01216268539428711,2,28.0,334,0.10789316892623901,TCN
1749693535.5981104,0.011055231094360352,2,28.0,334,0.10789316892623901,TCN
1749693536.989661,0.009896993637084961,2,28.0,334,0.10789316892623901,TCN
1749693538.335479,0.012370824813842773,2,28.0,334,0.10789316892623901,TCN
1749693539.738321,0.010313749313354492,2,28.0,334,0.10789316892623901,TCN
1749693541.0962603,0.010270833969116211,2,28.0,334,0.10789316892623901,TCN
1749693542.474626,0.011274337768554688,2,28.0,334,0.10789316892623901,TCN
1749693543.9190593,0.010578393936157227,2,28.0,334,0.10789316892623901,TCN
1749693545.2905746,0.010885238647460938,2,28.0,334,0.10789316892623901,TCN
1749693546.6993458,0.009895801544189453,2,28.0,334,0.10789316892623901,TCN
1749693548.0831308,0.011419296264648438,2,28.0,333,0.10789316892623901,TCN
1749693549.5107172,0.009912967681884766,2,28.0,333,0.10789316892623901,TCN
1749693550.892887,0.011380672454833984,2,28.0,333,0.10789316892623901,TCN
1749693552.2877247,0.010605096817016602,2,28.0,333,0.10789316892623901,TCN
1749693553.7131996,0.011535167694091797,2,27.0,333,0.10789316892623901,TCN
1749693555.1478817,0.013593912124633789,2,27.0,333,0.10789316892623901,TCN
1749693556.552157,0.010173797607421875,2,27.0,333,0.10789316892623901,TCN
1749693557.9609957,0.011017322540283203,2,27.0,333,0.10789316892623901,TCN
1749693559.4216845,0.010276317596435547,2,27.0,333,0.10789316892623901,TCN
1749693560.8175752,0.01088404655456543,2,27.0,333,0.10789316892623901,TCN
1749693562.251023,0.012902021408081055,2,27.0,333,0.10789316892623901,TCN
1749693563.7047799,0.013426065444946289,2,27.0,333,0.10789316892623901,TCN
1749693565.1690853,0.011139392852783203,2,27.0,333,0.10789316892623901,TCN
1749693566.645578,0.012000322341918945,2,27.0,333,0.10789316892623901,TCN
1749693568.1609416,0.010976314544677734,2,28.0,333,0.10789316892623901,TCN
1749693569.5948446,0.009950399398803711,2,28.0,333,0.10789316892623901,TCN
1749693571.039698,0.0108642578125,2,28.0,333,0.10789316892623901,TCN
1749693572.5002332,0.011903762817382812,2,28.0,333,0.10789316892623901,TCN
1749693573.9127142,0.01113128662109375,2,28.0,333,0.10789316892623901,TCN
1749693575.3529596,0.012339353561401367,2,28.0,333,0.10789316892623901,TCN
1749693576.7871447,0.011232614517211914,2,28.0,333,0.10789316892623901,TCN
1749693578.2487197,0.012657403945922852,2,28.0,333,0.10789316892623901,TCN
1749693579.6790767,0.011062860488891602,2,28.0,333,0.10789316892623901,TCN
1749693581.0734007,0.011955499649047852,2,28.0,333,0.10789316892623901,TCN
1749693582.4963524,0.010858535766601562,2,28.0,333,0.10789316892623901,TCN
1749693583.9039934,0.011580705642700195,2,28.0,333,0.10789316892623901,TCN
1749693585.305346,0.011336326599121094,2,28.0,333,0.10789316892623901,TCN
1749693586.7165995,0.009937286376953125,2,28.0,333,0.10789316892623901,TCN
1749693588.0758595,0.011227607727050781,2,28.0,333,0.10789316892623901,TCN
1749693589.4925075,0.010408163070678711,2,28.0,333,0.10789316892623901,TCN
1749693590.8951805,0.012120246887207031,2,28.0,333,0.10789316892623901,TCN
1749693592.2741237,0.01026773452758789,2,28.0,333,0.10789316892623901,TCN
1749693593.7171156,0.011692047119140625,2,28.0,333,0.10789316892623901,TCN
1749693595.1608117,0.011714935302734375,2,28.0,333,0.10789316892623901,TCN
1749693596.603395,0.012856006622314453,2,28.0,333,0.10789316892623901,TCN
1749693598.0584497,0.010936260223388672,2,28.0,333,0.10789316892623901,TCN
1749693599.5202394,0.011665105819702148,2,28.0,333,0.10789316892623901,TCN
1749693600.9481702,0.010915279388427734,2,28.0,333,0.10789316892623901,TCN
1749693602.4162588,0.01074361801147461,2,28.0,333,0.10789316892623901,TCN
1749693603.8725438,0.011022090911865234,2,28.0,333,0.10789316892623901,TCN
1749693605.2990258,0.011542081832885742,2,28.0,333,0.10789316892623901,TCN
1749693606.7245421,0.010445594787597656,2,28.0,333,0.10789316892623901,TCN
1749693608.166677,0.011893987655639648,2,28.0,332,0.10789316892623901,TCN
1749693609.6027074,0.011796236038208008,2,28.0,332,0.10789316892623901,TCN
1749693611.036664,0.012314796447753906,2,28.0,332,0.10789316892623901,TCN
1749693612.411931,0.010567665100097656,2,28.0,332,0.10789316892623901,TCN
1749693613.8291466,0.01164555549621582,2,29.0,332,0.10789316892623901,TCN
1749693615.1917584,0.011047601699829102,2,29.0,332,0.10789316892623901,TCN
1749693616.5801003,0.009904861450195312,2,29.0,332,0.10789316892623901,TCN
1749693617.9812775,0.011749744415283203,2,29.0,332,0.10789316892623901,TCN
1749693619.3822942,0.0132598876953125,2,29.0,332,0.10789316892623901,TCN
1749693620.777202,0.010274887084960938,2,29.0,332,0.10789316892623901,TCN
1749693622.148674,0.00991964340209961,2,29.0,332,0.10789316892623901,TCN
1749693623.5253177,0.011148452758789062,2,29.0,332,0.10789316892623901,TCN
1749693624.9286704,0.01030278205871582,2,29.0,332,0.10789316892623901,TCN
1749693626.3165271,0.011364221572875977,2,29.0,332,0.10789316892623901,TCN
1749693627.7226152,0.011638402938842773,2,29.0,332,0.10789316892623901,TCN
1749693629.1946244,0.010782957077026367,2,28.0,332,0.10789316892623901,TCN
1749693630.6099563,0.010937690734863281,2,28.0,332,0.10789316892623901,TCN
1749693632.0088747,0.009867191314697266,2,28.0,332,0.10789316892623901,TCN
1749693633.3931763,0.012115478515625,2,28.0,332,0.10789316892623901,TCN
1749693634.8009691,0.011006355285644531,2,28.0,332,0.10789316892623901,TCN
1749693636.1525886,0.011416912078857422,2,28.0,332,0.10789316892623901,TCN
1749693637.5164025,0.010724544525146484,2,28.0,332,0.10789316892623901,TCN
1749693638.8827758,0.010422706604003906,2,28.0,332,0.10789316892623901,TCN
1749693640.2519724,0.011611223220825195,2,28.0,332,0.10789316892623901,TCN
1749693641.6671956,0.011233329772949219,2,28.0,332,0.10789316892623901,TCN
1749693643.0516906,0.012362003326416016,2,28.0,332,0.10789316892623901,TCN
1749693644.4828122,0.010367393493652344,2,28.0,332,0.10789316892623901,TCN
1749693645.8762956,0.011365890502929688,2,28.0,332,0.10789316892623901,TCN
1749693647.2980258,0.009879589080810547,2,28.0,332,0.10789316892623901,TCN
1749693648.7283885,0.010979890823364258,2,28.0,332,0.10789316892623901,TCN
1749693650.1869197,0.012279033660888672,2,28.0,332,0.10789316892623901,TCN
1749693651.6204472,0.011054039001464844,2,28.0,332,0.10789316892623901,TCN
1749693653.0491726,0.010411977767944336,2,28.0,332,0.10789316892623901,TCN
1749693654.4618192,0.010468721389770508,2,28.0,332,0.10789316892623901,TCN
1749693655.9004018,0.009792566299438477,2,28.0,332,0.10789316892623901,TCN
1749693657.3613584,0.0103759765625,2,28.0,332,0.10789316892623901,TCN
1749693658.7916877,0.010678291320800781,2,27.0,332,0.10789316892623901,TCN
1749693660.2224383,0.01586008071899414,2,27.0,332,0.10789316892623901,TCN
1749693661.66014,0.010480165481567383,2,27.0,332,0.10789316892623901,TCN
1749693663.0538654,0.01005244255065918,2,27.0,332,0.10789316892623901,TCN
1749693664.4373481,0.011060714721679688,2,27.0,332,0.10789316892623901,TCN
1749693665.816625,0.011162519454956055,2,27.0,332,0.10789316892623901,TCN
1749693667.2230835,0.01096034049987793,2,27.0,332,0.10789316892623901,TCN
1749693668.601436,0.010724782943725586,2,27.0,331,0.10789316892623901,TCN
1749693669.981781,0.011595487594604492,2,27.0,331,0.10789316892623901,TCN
1749693671.365384,0.010149955749511719,2,27.0,331,0.10789316892623901,TCN
1749693672.794283,0.01286172866821289,2,27.0,331,0.10789316892623901,TCN
1749693674.203321,0.011471748352050781,2,28.0,331,0.10789316892623901,TCN
1749693675.6283963,0.011966466903686523,2,28.0,331,0.10789316892623901,TCN
1749693677.0976934,0.010230064392089844,2,28.0,331,0.10789316892623901,TCN
1749693678.5184283,0.014795303344726562,2,28.0,331,0.10789316892623901,TCN
1749693679.935524,0.010568380355834961,2,28.0,331,0.10789316892623901,TCN
1749693681.3402529,0.010875940322875977,2,28.0,331,0.10789316892623901,TCN
1749693682.74471,0.010040760040283203,2,28.0,331,0.10789316892623901,TCN
1749693684.1399176,0.011190414428710938,2,28.0,331,0.10789316892623901,TCN
1749693685.557073,0.011045694351196289,2,28.0,331,0.10789316892623901,TCN
1749693686.9923282,0.011285543441772461,2,28.0,331,0.10789316892623901,TCN
1749693688.4154663,0.010604619979858398,2,28.0,331,0.10789316892623901,TCN
1749693689.8793705,0.015387296676635742,2,28.0,331,0.10789316892623901,TCN
1749693691.327471,0.010169029235839844,2,28.0,331,0.10789316892623901,TCN
1749693692.750952,0.013237237930297852,2,28.0,331,0.10789316892623901,TCN
1749693694.1733458,0.010804176330566406,2,28.0,331,0.10789316892623901,TCN
1749693695.600506,0.010844230651855469,2,28.0,331,0.10789316892623901,TCN
1749693697.025178,0.014537572860717773,2,28.0,331,0.10789316892623901,TCN
1749693698.4441643,0.01114344596862793,2,28.0,331,0.10789316892623901,TCN
1749693699.8795662,0.012981176376342773,2,28.0,331,0.10789316892623901,TCN
1749693701.3004336,0.01025080680847168,2,28.0,331,0.10789316892623901,TCN
1749693702.696448,0.010468482971191406,2,28.0,331,0.10789316892623901,TCN
1749693704.095019,0.012613058090209961,2,28.0,331,0.10789316892623901,TCN
1749693705.478185,0.010156869888305664,2,28.0,331,0.10789316892623901,TCN
1749693706.8575618,0.010665178298950195,2,28.0,331,0.10789316892623901,TCN
1749693708.2524955,0.012144804000854492,2,28.0,331,0.10789316892623901,TCN
1749693709.6646373,0.010637283325195312,2,28.0,331,0.10789316892623901,TCN
1749693711.0379276,0.0105743408203125,2,28.0,331,0.10789316892623901,TCN
1749693712.4685514,0.010481119155883789,2,28.0,331,0.10789316892623901,TCN
1749693713.8678923,0.01053309440612793,2,28.0,331,0.10789316892623901,TCN
1749693715.284194,0.01092386245727539,2,28.0,331,0.10789316892623901,TCN
1749693716.6958983,0.010488510131835938,2,28.0,331,0.10789316892623901,TCN
1749693718.1188445,0.01043391227722168,2,27.0,331,0.10789316892623901,TCN
1749693719.5343895,0.010617256164550781,2,27.0,331,0.10789316892623901,TCN
